original_path,new_path,action,bytes,file_count,sha256,verified
results/tests/35/threshold__f100__morph_iterations=2_threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200_o2__cfga13617b6/frame_screening/video_35/frame_100/threshold__f100__morph_iterations_2_threshold_value_200/summary.json,move_file,5150,1,a457187872bf4d5e9b70ecefc355166cdb351e540f461fdaf3c420370eaa42b5,True
results/tests/35/threshold__f100__threshold_value=180/00_input.png,data/tests/detection/_shared_inputs/video_35/frame_100.png,deduplicate_identical_input,467615,1,6d08d6ac4b3e25289a7583ba8edaf88e34695b6bd137a60bf1482c4033ba730d,True
results/tests/35/threshold__f100__threshold_value=180/detections.csv,data/tests/detection/threshold/legacy_t180__cfg1fd3f76e/frame_screening/video_35/frame_100/threshold__f100__threshold_value_180/detections.csv,move_file,9560,1,5edcd77daba5410a90e0bd1fecaa3b78755b578ab4e818960b7cb080bf4ba3d8,True
results/tests/35/threshold__f100__threshold_value=180/detections.png,data/tests/detection/threshold/legacy_t180__cfg1fd3f76e/frame_screening/video_35/frame_100/threshold__f100__threshold_value_180/detections.png,move_file,503813,1,3b7f79dbdc890f97b5dbc9e510db39e0cadee172e4494c36afb3bba608f37be1,True
results/tests/35/threshold__f100__threshold_value=180/summary.json,data/tests/detection/threshold/legacy_t180__cfg1fd3f76e/frame_screening/video_35/frame_100/threshold__f100__threshold_value_180/summary.json,move_file,11392,1,16704b1a27f1008cdad5ab598fad50617b1b37adb9e308f8314a64fd364744bf,True
results/tests/35/threshold__f100__threshold_value=190/00_input.png,data/tests/detection/_shared_inputs/video_35/frame_100.png,deduplicate_identical_input,467615,1,6d08d6ac4b3e25289a7583ba8edaf88e34695b6bd137a60bf1482c4033ba730d,True
results/tests/35/threshold__f100__threshold_value=190/detections.csv,data/tests/detection/threshold/legacy_t190__cfgfeeed012/frame_screening/video_35/frame_100/threshold__f100__threshold_value_190/detections.csv,move_file,5816,1,b6f086d552d32a4b4b1bc7bc1f18b2123bd738b9ce3ffa44e16b1c0806aef506,True
results/tests/35/threshold__f100__threshold_value=190/detections.png,data/tests/detection/threshold/legacy_t190__cfgfeeed012/frame_screening/video_35/frame_100/threshold__f100__threshold_value_190/detections.png,move_file,502035,1,d976cd5d7ce050646d7106e66af337a33267132ff492dece2ac9a308eb2cd0a6,True
results/tests/35/threshold__f100__threshold_value=190/summary.json,data/tests/detection/threshold/legacy_t190__cfgfeeed012/frame_screening/video_35/frame_100/threshold__f100__threshold_value_190/summary.json,move_file,5181,1,ab16693de82a8953f4601f9bd58939ae049badcc8cd3d67244f35e976a58f7fb,True
results/tests/35/threshold__f100__threshold_value=200/00_input.png,data/tests/detection/_shared_inputs/video_35/frame_100.png,deduplicate_identical_input,467615,1,6d08d6ac4b3e25289a7583ba8edaf88e34695b6bd137a60bf1482c4033ba730d,True
results/tests/35/threshold__f100__threshold_value=200/detections.csv,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_35/frame_100/threshold__f100__threshold_value_200/detections.csv,move_file,6483,1,0dc91eb749ab1363627e0df1e6f4a40e450bbeec4c6ea487f3f90d1b7025a375,True
results/tests/35/threshold__f100__threshold_value=200/detections.png,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_35/frame_100/threshold__f100__threshold_value_200/detections.png,move_file,502566,1,386cd3b7ab6ddb07023b8c0c678a1c9583ddac05bc58b8a769aa4cded5d548d9,True
results/tests/35/threshold__f100__threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_35/frame_100/threshold__f100__threshold_value_200/summary.json,move_file,6290,1,ea6301646f8370a50f7221d048f088fb9f8cd7d34bf6368c98b79744261b84f1,True
results/tests/35/threshold__f100__threshold_value=210/00_input.png,data/tests/detection/_shared_inputs/video_35/frame_100.png,deduplicate_identical_input,467615,1,6d08d6ac4b3e25289a7583ba8edaf88e34695b6bd137a60bf1482c4033ba730d,True
results/tests/35/threshold__f100__threshold_value=210/detections.csv,data/tests/detection/threshold/legacy_t210__cfg4310fa76/frame_screening/video_35/frame_100/threshold__f100__threshold_value_210/detections.csv,move_file,6430,1,db854fd42f844befbb43745d7e259d04dc8b5159177133c76f81b5dd76d1fd2d,True
results/tests/35/threshold__f100__threshold_value=210/detections.png,data/tests/detection/threshold/legacy_t210__cfg4310fa76/frame_screening/video_35/frame_100/threshold__f100__threshold_value_210/detections.png,move_file,502381,1,9982db1dbc77e27bbda432e4726874aca96ff8c49ae8de1a5b229a2ce3a3758c,True
results/tests/35/threshold__f100__threshold_value=210/summary.json,data/tests/detection/threshold/legacy_t210__cfg4310fa76/frame_screening/video_35/frame_100/threshold__f100__threshold_value_210/summary.json,move_file,6191,1,f0dc79351dd1d55a89f1de1c6d6b657a1dd8ec93bce3a2bb86e53378dd113643,True
results/tests/35/threshold__f50/00_input.png,data/tests/detection/_shared_inputs/video_35/frame_50.png,move_file,446374,1,a9d175fda5842daa509056328bca5909f6dda1db48dd1bf752acab3a37cbca0a,True
results/tests/35/threshold__f50/detections.csv,data/tests/detection/otsu/legacy_otsu_defaults__cfgbbaffb3e/frame_screening/video_35/frame_50/threshold__f50/detections.csv,move_file,5536,1,34fc48285d1f0e3204816c9ffb952fec3083e4aeadbff7da6e0f14d2c5a4f09c,True
results/tests/35/threshold__f50/detections.png,data/tests/detection/otsu/legacy_otsu_defaults__cfgbbaffb3e/frame_screening/video_35/frame_50/threshold__f50/detections.png,move_file,480940,1,e17c8d0a8c766df79e9cefe821b008287ed2fa3d2dc1e00d8c5f8f9952cf8cf2,True
results/tests/35/threshold__f50/summary.json,data/tests/detection/otsu/legacy_otsu_defaults__cfgbbaffb3e/frame_screening/video_35/frame_50/threshold__f50/summary.json,move_file,4801,1,45dc3a7bd32e57a37331e843c8d75e2f71934bfe381d63edbf4ca96f70e0ef1d,True
results/tests/35/threshold__f50__close_iterations=0/00_input.png,data/tests/detection/_shared_inputs/video_35/frame_50.png,deduplicate_identical_input,446374,1,a9d175fda5842daa509056328bca5909f6dda1db48dd1bf752acab3a37cbca0a,True
results/tests/35/threshold__f50__close_iterations=0/detections.csv,data/tests/detection/otsu/legacy_otsu_defaults__cfg4633c2bb/frame_screening/video_35/frame_50/threshold__f50__close_iterations_0/detections.csv,move_file,5855,1,414ecfeadb17746e3a069d366ad1be53f2608c0f0692483ab79b7afcf9c9a350,True
results/tests/35/threshold__f50__close_iterations=0/detections.png,data/tests/detection/otsu/legacy_otsu_defaults__cfg4633c2bb/frame_screening/video_35/frame_50/threshold__f50__close_iterations_0/detections.png,move_file,480626,1,aa3259ed48d3088b51d399a39dda2f5f2e05a6a417d62612ce984717dcf37e5b,True
results/tests/35/threshold__f50__close_iterations=0/summary.json,data/tests/detection/otsu/legacy_otsu_defaults__cfg4633c2bb/frame_screening/video_35/frame_50/threshold__f50__close_iterations_0/summary.json,move_file,5364,1,428f640683485e7072ca19c14efeeae0d6e190d14da17fea7061e980ee7ed23d,True
results/tests/35/threshold__f50__close_iterations=0_threshold_value=200/00_input.png,data/tests/detection/_shared_inputs/video_35/frame_50.png,deduplicate_identical_input,446374,1,a9d175fda5842daa509056328bca5909f6dda1db48dd1bf752acab3a37cbca0a,True
results/tests/35/threshold__f50__close_iterations=0_threshold_value=200/detections.csv,data/tests/detection/threshold/legacy_t200_c0__cfg1359249f/frame_screening/video_35/frame_50/threshold__f50__close_iterations_0_threshold_value_200/detections.csv,move_file,6312,1,4ccca14968b02c572ac1e03431d5b7cd12321ed3caae579ce75259619f680fdb,True
results/tests/35/threshold__f50__close_iterations=0_threshold_value=200/detections.png,data/tests/detection/threshold/legacy_t200_c0__cfg1359249f/frame_screening/video_35/frame_50/threshold__f50__close_iterations_0_threshold_value_200/detections.png,move_file,481076,1,dad6d86cb28b1092d7b8bc6f0f454bb495ce2191ddbe98b96337ae1daba0650c,True
results/tests/35/threshold__f50__close_iterations=0_threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200_c0__cfg1359249f/frame_screening/video_35/frame_50/threshold__f50__close_iterations_0_threshold_value_200/summary.json,move_file,6182,1,e3a3e4295e0a4ac093d43d0bcee8ab9fa0991c254688dd4b2c743766aa23a845,True
results/tests/35/threshold__f50__close_iterations=2_threshold_value=200/00_input.png,data/tests/detection/_shared_inputs/video_35/frame_50.png,deduplicate_identical_input,446374,1,a9d175fda5842daa509056328bca5909f6dda1db48dd1bf752acab3a37cbca0a,True
results/tests/35/threshold__f50__close_iterations=2_threshold_value=200/detections.csv,data/tests/detection/threshold/legacy_t200_c2__cfg5d0522c8/frame_screening/video_35/frame_50/threshold__f50__close_iterations_2_threshold_value_200/detections.csv,move_file,5666,1,8a7bb725f53caa56a750611afbb0ff8403a2ea302f4a96e330af87a9b17f2765,True
results/tests/35/threshold__f50__close_iterations=2_threshold_value=200/detections.png,data/tests/detection/threshold/legacy_t200_c2__cfg5d0522c8/frame_screening/video_35/frame_50/threshold__f50__close_iterations_2_threshold_value_200/detections.png,move_file,481226,1,c16f4a3e54d3f5aa02ffe385ddd465473763e3251910c46ad68a324e9e6528d2,True
results/tests/35/threshold__f50__close_iterations=2_threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200_c2__cfg5d0522c8/frame_screening/video_35/frame_50/threshold__f50__close_iterations_2_threshold_value_200/summary.json,move_file,5123,1,e52493a3882aab5d6b83d52688713c15b11e24202a2ca3fb00d2405939264d12,True
results/tests/35/threshold__f50__morph_iterations=2/00_input.png,data/tests/detection/_shared_inputs/video_35/frame_50.png,deduplicate_identical_input,446374,1,a9d175fda5842daa509056328bca5909f6dda1db48dd1bf752acab3a37cbca0a,True
results/tests/35/threshold__f50__morph_iterations=2/detections.csv,data/tests/detection/otsu/legacy_otsu_defaults__cfg76e32ed9/frame_screening/video_35/frame_50/threshold__f50__morph_iterations_2/detections.csv,move_file,4957,1,2b243edfd83750aefc7f01b8d2d0b6f80d781b34d9410090c3098cfee6ef08bf,True
results/tests/35/threshold__f50__morph_iterations=2/detections.png,data/tests/detection/otsu/legacy_otsu_defaults__cfg76e32ed9/frame_screening/video_35/frame_50/threshold__f50__morph_iterations_2/detections.png,move_file,481316,1,4b02ff7f407531a96497dd6ff2d3bb38662b336afd141855eadbbf369b1e970e,True
results/tests/35/threshold__f50__morph_iterations=2/summary.json,data/tests/detection/otsu/legacy_otsu_defaults__cfg76e32ed9/frame_screening/video_35/frame_50/threshold__f50__morph_iterations_2/summary.json,move_file,3877,1,405db9b69c53aa937a3ccde987863d8acea1a61681b92df73c553c1a15756094,True
results/tests/35/threshold__f50__morph_iterations=2_threshold_value=200/00_input.png,data/tests/detection/_shared_inputs/video_35/frame_50.png,deduplicate_identical_input,446374,1,a9d175fda5842daa509056328bca5909f6dda1db48dd1bf752acab3a37cbca0a,True
results/tests/35/threshold__f50__morph_iterations=2_threshold_value=200/detections.csv,data/tests/detection/threshold/legacy_t200_o2__cfga13617b6/frame_screening/video_35/frame_50/threshold__f50__morph_iterations_2_threshold_value_200/detections.csv,move_file,5358,1,511aad0d1cb9a361a2bf812debbff71b39e35334da7f1e397274d113df8902fd,True
results/tests/35/threshold__f50__morph_iterations=2_threshold_value=200/detections.png,data/tests/detection/threshold/legacy_t200_o2__cfga13617b6/frame_screening/video_35/frame_50/threshold__f50__morph_iterations_2_threshold_value_200/detections.png,move_file,481498,1,c45e5c5016ee1aca68b0fd6fdc088d0cc4d78dc24e99963c47b5ea40065c3932,True
results/tests/35/threshold__f50__morph_iterations=2_threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200_o2__cfga13617b6/frame_screening/video_35/frame_50/threshold__f50__morph_iterations_2_threshold_value_200/summary.json,move_file,4591,1,d57e4c7029886aee1d82a44b8e1dc73e8db6da875797f3e8a9048d502a80e074,True
results/tests/35/threshold__f50__threshold_value=180/00_input.png,data/tests/detection/_shared_inputs/video_35/frame_50.png,deduplicate_identical_input,446374,1,a9d175fda5842daa509056328bca5909f6dda1db48dd1bf752acab3a37cbca0a,True
results/tests/35/threshold__f50__threshold_value=180/detections.csv,data/tests/detection/threshold/legacy_t180__cfg1fd3f76e/frame_screening/video_35/frame_50/threshold__f50__threshold_value_180/detections.csv,move_file,8693,1,4b89066cdbe6c99cc809213a7ee96494939fd8026ee94da41625bb8a0e26b853,True
results/tests/35/threshold__f50__threshold_value=180/detections.png,data/tests/detection/threshold/legacy_t180__cfg1fd3f76e/frame_screening/video_35/frame_50/threshold__f50__threshold_value_180/detections.png,move_file,482298,1,870e2989d5dc48a190a44831eccd99d32d101fc150d18d784a5d78ae2ea3e373,True
results/tests/35/threshold__f50__threshold_value=180/summary.json,data/tests/detection/threshold/legacy_t180__cfg1fd3f76e/frame_screening/video_35/frame_50/threshold__f50__threshold_value_180/summary.json,move_file,10189,1,01e0643ba75a094706248adfc2d2da48e890771e4fa3eea4db94e59c98aa7b49,True
results/tests/35/threshold__f50__threshold_value=190/00_input.png,data/tests/detection/_shared_inputs/video_35/frame_50.png,deduplicate_identical_input,446374,1,a9d175fda5842daa509056328bca5909f6dda1db48dd1bf752acab3a37cbca0a,True
results/tests/35/threshold__f50__threshold_value=190/detections.csv,data/tests/detection/threshold/legacy_t190__cfgfeeed012/frame_screening/video_35/frame_50/threshold__f50__threshold_value_190/detections.csv,move_file,6444,1,f94ae9beb025c7e9946950e309fd865f1c61159139ae6edd07108025ee365e3a,True
results/tests/35/threshold__f50__threshold_value=190/detections.png,data/tests/detection/threshold/legacy_t190__cfgfeeed012/frame_screening/video_35/frame_50/threshold__f50__threshold_value_190/detections.png,move_file,480864,1,266ae2f5ecfed3d06a99fb9fcbc02371e16c8faba14b3d44682fbf001693ddd5,True
results/tests/35/threshold__f50__threshold_value=190/summary.json,data/tests/detection/threshold/legacy_t190__cfgfeeed012/frame_screening/video_35/frame_50/threshold__f50__threshold_value_190/summary.json,move_file,6379,1,ebe1cf03ccc4fef53891aabd5966e882383890ceacfa616af68cc9a6d6c57d92,True
results/tests/35/threshold__f50__threshold_value=200/00_input.png,data/tests/detection/_shared_inputs/video_35/frame_50.png,deduplicate_identical_input,446374,1,a9d175fda5842daa509056328bca5909f6dda1db48dd1bf752acab3a37cbca0a,True
results/tests/35/threshold__f50__threshold_value=200/detections.csv,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_35/frame_50/threshold__f50__threshold_value_200/detections.csv,move_file,5926,1,6c25ad0202cb42f813435dfbf879aba93385ea8670d9b953517b18fce1d32d6d,True
results/tests/35/threshold__f50__threshold_value=200/detections.png,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_35/frame_50/threshold__f50__threshold_value_200/detections.png,move_file,481268,1,b136a6e241fdb42434ba8d935336fa749e987bc03044c715a210a0a2a8a08813,True
results/tests/35/threshold__f50__threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_35/frame_50/threshold__f50__threshold_value_200/summary.json,move_file,5514,1,1a2041fbd03980bbfc6afc05f20b6e7c2b6547486bf7cb145811164d8586c180,True
results/tests/35/threshold__f50__threshold_value=210/00_input.png,data/tests/detection/_shared_inputs/video_35/frame_50.png,deduplicate_identical_input,446374,1,a9d175fda5842daa509056328bca5909f6dda1db48dd1bf752acab3a37cbca0a,True
results/tests/35/threshold__f50__threshold_value=210/detections.csv,data/tests/detection/threshold/legacy_t210__cfg4310fa76/frame_screening/video_35/frame_50/threshold__f50__threshold_value_210/detections.csv,move_file,5821,1,d211c1843ef8a3a91e66836204462c5de2b341fd772b0d87e6c67c7ae167735b,True
results/tests/35/threshold__f50__threshold_value=210/detections.png,data/tests/detection/threshold/legacy_t210__cfg4310fa76/frame_screening/video_35/frame_50/threshold__f50__threshold_value_210/detections.png,move_file,481052,1,330449581ae8d019e2d0f4183f92de696288d12568ce7cb3f28fe7a5b8d18e50,True
results/tests/35/threshold__f50__threshold_value=210/summary.json,data/tests/detection/threshold/legacy_t210__cfg4310fa76/frame_screening/video_35/frame_50/threshold__f50__threshold_value_210/summary.json,move_file,5317,1,1c5aacb857df3cf31b7c4c6a9bbd7b389759ecf9aa0b82afb8df16dbe3ef8c32,True
results/tests/36/threshold__f0/00_input.png,data/tests/detection/_shared_inputs/video_36/frame_0.png,move_file,408802,1,5c125e0c8eb054db5b7c0a718165c6c967d8b42875c5875b106389442d9596d8,True
results/tests/36/threshold__f0/detections.csv,data/tests/detection/otsu/legacy_otsu_defaults__cfgbbaffb3e/frame_screening/video_36/frame_0/threshold__f0/detections.csv,move_file,8871,1,7c147dfdf4fc2f68ca1b8b0c6d9b4a666a9b3cf0a37adc23d085b59a52670bc5,True
results/tests/36/threshold__f0/detections.png,data/tests/detection/otsu/legacy_otsu_defaults__cfgbbaffb3e/frame_screening/video_36/frame_0/threshold__f0/detections.png,move_file,448380,1,a94fbb76f4c518960a653cb6d84ea48fe5f510f05b358a92e6a609747c055302,True
results/tests/36/threshold__f0/summary.json,data/tests/detection/otsu/legacy_otsu_defaults__cfgbbaffb3e/frame_screening/video_36/frame_0/threshold__f0/summary.json,move_file,8872,1,1bfb27c0ca001e477b8d73533da87947b96d105149dc651fed654c1595a965a7,True
results/tests/36/threshold__f0__close_iterations=0/00_input.png,data/tests/detection/_shared_inputs/video_36/frame_0.png,deduplicate_identical_input,408802,1,5c125e0c8eb054db5b7c0a718165c6c967d8b42875c5875b106389442d9596d8,True
results/tests/36/threshold__f0__close_iterations=0/detections.csv,data/tests/detection/otsu/legacy_otsu_defaults__cfg4633c2bb/frame_screening/video_36/frame_0/threshold__f0__close_iterations_0/detections.csv,move_file,9187,1,4f631b875a1f8d285ea31f991a9a2bc5df3492cf45e7fef6654471420ac6fc27,True
results/tests/36/threshold__f0__close_iterations=0/detections.png,data/tests/detection/otsu/legacy_otsu_defaults__cfg4633c2bb/frame_screening/video_36/frame_0/threshold__f0__close_iterations_0/detections.png,move_file,448087,1,aa02510c38bde5d52012eb597724ffa8c14ea271eae6fd9daef5bc5e7ddd0865,True
results/tests/36/threshold__f0__close_iterations=0/summary.json,data/tests/detection/otsu/legacy_otsu_defaults__cfg4633c2bb/frame_screening/video_36/frame_0/threshold__f0__close_iterations_0/summary.json,move_file,9435,1,67184012aaa4bb673fbe1021d797577fb2e0e4165641927cc3a6d19f6cc41349,True
results/tests/36/threshold__f0__close_iterations=0_threshold_value=200/00_input.png,data/tests/detection/_shared_inputs/video_36/frame_0.png,deduplicate_identical_input,408802,1,5c125e0c8eb054db5b7c0a718165c6c967d8b42875c5875b106389442d9596d8,True
results/tests/36/threshold__f0__close_iterations=0_threshold_value=200/detections.csv,data/tests/detection/threshold/legacy_t200_c0__cfg1359249f/frame_screening/video_36/frame_0/threshold__f0__close_iterations_0_threshold_value_200/detections.csv,move_file,6922,1,42891c0afee2c0704768605ea6d8f7bc2c771691d1e59e8bdd6a1301e52a6164,True
results/tests/36/threshold__f0__close_iterations=0_threshold_value=200/detections.png,data/tests/detection/threshold/legacy_t200_c0__cfg1359249f/frame_screening/video_36/frame_0/threshold__f0__close_iterations_0_threshold_value_200/detections.png,move_file,448088,1,15175bbc5c0f525bccf9f05dbf9de022625119740acfc1e34d6f84ea3cc8b1e5,True
results/tests/36/threshold__f0__close_iterations=0_threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200_c0__cfg1359249f/frame_screening/video_36/frame_0/threshold__f0__close_iterations_0_threshold_value_200/summary.json,move_file,5623,1,42ab06e9748c3a602a39778d7d2b24cedb0710073083a76910fd9b0c86a510c8,True
results/tests/36/threshold__f0__close_iterations=2_threshold_value=200/00_input.png,data/tests/detection/_shared_inputs/video_36/frame_0.png,deduplicate_identical_input,408802,1,5c125e0c8eb054db5b7c0a718165c6c967d8b42875c5875b106389442d9596d8,True
results/tests/36/threshold__f0__close_iterations=2_threshold_value=200/detections.csv,data/tests/detection/threshold/legacy_t200_c2__cfg5d0522c8/frame_screening/video_36/frame_0/threshold__f0__close_iterations_2_threshold_value_200/detections.csv,move_file,6670,1,0b846b24891c2724bd8320018687d52170e503ac193af4070be7f2b32ad17700,True
results/tests/36/threshold__f0__close_iterations=2_threshold_value=200/detections.png,data/tests/detection/threshold/legacy_t200_c2__cfg5d0522c8/frame_screening/video_36/frame_0/threshold__f0__close_iterations_2_threshold_value_200/detections.png,move_file,448304,1,07245bd9c5dd67c26bff296949ed215103f06672361d554c651e0fe724cc4e6c,True
results/tests/36/threshold__f0__close_iterations=2_threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200_c2__cfg5d0522c8/frame_screening/video_36/frame_0/threshold__f0__close_iterations_2_threshold_value_200/summary.json,move_file,5225,1,aaa8d7cf71f7c44e0610887b5f179fe7979dd0c197e1e11ee282cb242a6d9388,True
results/tests/36/threshold__f0__morph_iterations=2/00_input.png,data/tests/detection/_shared_inputs/video_36/frame_0.png,deduplicate_identical_input,408802,1,5c125e0c8eb054db5b7c0a718165c6c967d8b42875c5875b106389442d9596d8,True
results/tests/36/threshold__f0__morph_iterations=2/detections.csv,data/tests/detection/otsu/legacy_otsu_defaults__cfg76e32ed9/frame_screening/video_36/frame_0/threshold__f0__morph_iterations_2/detections.csv,move_file,6965,1,0e7df97e9d156216b5f7de399cc0f78cd879c4cf87d9ec378abcf6af0d46f3cb,True
results/tests/36/threshold__f0__morph_iterations=2/detections.png,data/tests/detection/otsu/legacy_otsu_defaults__cfg76e32ed9/frame_screening/video_36/frame_0/threshold__f0__morph_iterations_2/detections.png,move_file,449360,1,cef3801939eae802c1c2bd54b449102506ab4ceeda96ab9ab038483d7deb6279,True
results/tests/36/threshold__f0__morph_iterations=2/summary.json,data/tests/detection/otsu/legacy_otsu_defaults__cfg76e32ed9/frame_screening/video_36/frame_0/threshold__f0__morph_iterations_2/summary.json,move_file,5656,1,4ab1bdfac7a05c2b9af535211d72e6439c99cb65fadc93c5023d9aab0e62d835,True
results/tests/36/threshold__f0__morph_iterations=2_threshold_value=200/00_input.png,data/tests/detection/_shared_inputs/video_36/frame_0.png,deduplicate_identical_input,408802,1,5c125e0c8eb054db5b7c0a718165c6c967d8b42875c5875b106389442d9596d8,True
results/tests/36/threshold__f0__morph_iterations=2_threshold_value=200/detections.csv,data/tests/detection/threshold/legacy_t200_o2__cfga13617b6/frame_screening/video_36/frame_0/threshold__f0__morph_iterations_2_threshold_value_200/detections.csv,move_file,5067,1,0c643afb3299d68bd10d4dd8aed17350ac2ba78c9ef875b65a3318feb2904070,True
results/tests/36/threshold__f0__morph_iterations=2_threshold_value=200/detections.png,data/tests/detection/threshold/legacy_t200_o2__cfga13617b6/frame_screening/video_36/frame_0/threshold__f0__morph_iterations_2_threshold_value_200/detections.png,move_file,449681,1,56da8659ff601bc6262549a11ae478d1484da6d6c9add7343bd8e0e7024c6450,True
results/tests/36/threshold__f0__morph_iterations=2_threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200_o2__cfga13617b6/frame_screening/video_36/frame_0/threshold__f0__morph_iterations_2_threshold_value_200/summary.json,move_file,2494,1,27e84e2ca41c0af6c2964b18737be59e1bd07e5c96f278516e0ea21bd9a4bc47,True
results/tests/36/threshold__f0__threshold_value=180/00_input.png,data/tests/detection/_shared_inputs/video_36/frame_0.png,deduplicate_identical_input,408802,1,5c125e0c8eb054db5b7c0a718165c6c967d8b42875c5875b106389442d9596d8,True
results/tests/36/threshold__f0__threshold_value=180/detections.csv,data/tests/detection/threshold/legacy_t180__cfg1fd3f76e/frame_screening/video_36/frame_0/threshold__f0__threshold_value_180/detections.csv,move_file,7754,1,4efa96eee7a3fa063832154187bb12c6170750e429af88310c00e8da2c4dbbd3,True
results/tests/36/threshold__f0__threshold_value=180/detections.png,data/tests/detection/threshold/legacy_t180__cfg1fd3f76e/frame_screening/video_36/frame_0/threshold__f0__threshold_value_180/detections.png,move_file,447685,1,c7e5c3ea561d7ca61d85483f63716948a9bcd4a0c1c0597c8c50737d52afe588,True
results/tests/36/threshold__f0__threshold_value=180/summary.json,data/tests/detection/threshold/legacy_t180__cfg1fd3f76e/frame_screening/video_36/frame_0/threshold__f0__threshold_value_180/summary.json,move_file,7034,1,5a7008b4f886b6c843a1d58dca1c7fa3122cc766b0c4b70fe1db426b957fffb0,True
results/tests/36/threshold__f0__threshold_value=190/00_input.png,data/tests/detection/_shared_inputs/video_36/frame_0.png,deduplicate_identical_input,408802,1,5c125e0c8eb054db5b7c0a718165c6c967d8b42875c5875b106389442d9596d8,True
results/tests/36/threshold__f0__threshold_value=190/detections.csv,data/tests/detection/threshold/legacy_t190__cfgfeeed012/frame_screening/video_36/frame_0/threshold__f0__threshold_value_190/detections.csv,move_file,7239,1,580da787a66c360e1419574a9a046c37b13f518c23a0f0ff206ca7687c0d5eba,True
results/tests/36/threshold__f0__threshold_value=190/detections.png,data/tests/detection/threshold/legacy_t190__cfgfeeed012/frame_screening/video_36/frame_0/threshold__f0__threshold_value_190/detections.png,move_file,447777,1,9323ef3b6bb67a96357b0df596e5bb0db9d52a6710cb17090a6cba0713bad3a5,True
results/tests/36/threshold__f0__threshold_value=190/summary.json,data/tests/detection/threshold/legacy_t190__cfgfeeed012/frame_screening/video_36/frame_0/threshold__f0__threshold_value_190/summary.json,move_file,6157,1,0b456bcc53afd66f66db2e9181ca9a8589cdbab9a8016593e5cb74107252f493,True
results/tests/36/threshold__f0__threshold_value=200/00_input.png,data/tests/detection/_shared_inputs/video_36/frame_0.png,deduplicate_identical_input,408802,1,5c125e0c8eb054db5b7c0a718165c6c967d8b42875c5875b106389442d9596d8,True
results/tests/36/threshold__f0__threshold_value=200/detections.csv,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_36/frame_0/threshold__f0__threshold_value_200/detections.csv,move_file,6795,1,8c83dd4c19c4e80828b8ba61672ac956735839bb48eb8e2fab72e25a4abf4200,True
results/tests/36/threshold__f0__threshold_value=200/detections.png,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_36/frame_0/threshold__f0__threshold_value_200/detections.png,move_file,448150,1,0da82ad3fc36b858edff590233d8ab604c50e1cdd6ffab395ee2a7c8e853742e,True
results/tests/36/threshold__f0__threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_36/frame_0/threshold__f0__threshold_value_200/summary.json,move_file,5394,1,9c31122eeb974f16c06552d2949629c66adae85a2d8d75d8d8295f23fda63b98,True
results/tests/36/threshold__f0__threshold_value=210/00_input.png,data/tests/detection/_shared_inputs/video_36/frame_0.png,deduplicate_identical_input,408802,1,5c125e0c8eb054db5b7c0a718165c6c967d8b42875c5875b106389442d9596d8,True
results/tests/36/threshold__f0__threshold_value=210/detections.csv,data/tests/detection/threshold/legacy_t210__cfg4310fa76/frame_screening/video_36/frame_0/threshold__f0__threshold_value_210/detections.csv,move_file,6597,1,dfea7af4c93daafddcd2f3a0594b0957ab8a2057ac611374799bc86b37f59e2e,True
results/tests/36/threshold__f0__threshold_value=210/detections.png,data/tests/detection/threshold/legacy_t210__cfg4310fa76/frame_screening/video_36/frame_0/threshold__f0__threshold_value_210/detections.png,move_file,448038,1,28f39f89bce7140ef54eb3ef30d8f689bedc1e2b9b3975626cf6b8a668a053ee,True
results/tests/36/threshold__f0__threshold_value=210/summary.json,data/tests/detection/threshold/legacy_t210__cfg4310fa76/frame_screening/video_36/frame_0/threshold__f0__threshold_value_210/summary.json,move_file,5060,1,d7fc1b0231308386c7477351be78bd74f83bba83e7301643c33416a3fe22b3df,True
results/tests/36/threshold__f100/00_input.png,data/tests/detection/_shared_inputs/video_36/frame_100.png,move_file,408403,1,6992a6a0b05cb22e434aa007702da4a044933b04ade3ed313bc30bac43e12dd0,True
